time mag magerr
-15.275772450644581 0.9755226311038503 0.09558864274488485
-14.215772450639633 0.6138205119536201 0.10358114960016679
-13.205772450644872 0.3947532639647596 0.0992225719400765
-12.205772450644872 0.2192161817957339 0.06744795162343117
-11.165772450643999 0.13908251163092494 0.12668898789389652
-10.205772450644872 0.17618373252463165 0.12656070563175562
-9.22577245064167 0.2969352492944872 0.1267680748702457
-8.285772450639342 0.28276371033334385 0.06691056841688066
-7.225772450641671 0.2808283289091685 0.10680540403669873
-6.274327052928129 0.8372942917877795 0.05915259107584108
-5.240110473976529 0.19337815237205036 0.0360006301555431
-4.24861047397826 0.3008336270318276 0.02391321618003257
-3.2588898150861496 0.12158922120990014 0.04171209758516747
-2.2478898150875466 0.25040265350069185 0.03268598915112806
-1.383063171597314 0.5541952338871774 0.19741121956193658
-0.22551408176999152 0.704483968710303 0.03651782562028353
0.74576046313814 0.677950524113816 0.03937976450451407
1.868991144838219 -0.12342772306259903 0.040515820567738815
2.028402581490809 0.49538239931635 0.052950288485552804
2.7723093818676716 0.5241727119640212 0.06061358721278723
3.7554465958382934 0.1819817161748152 0.02254204584016382
4.989402581493778 0.5828188038057132 0.04765379720258542
5.766250408058113 0.366071351170275 0.031132674246114038
6.743709364483948 0.45476716310719173 0.029420907783592076
7.780809381871222 0.7882413243835237 0.05682225859745868
8.697082188882632 0.8859839691568738 0.050216865524519774
9.048402581494884 0.6436402953180628 0.061763528244993836
10.027402581494243 0.8453944434778136 0.05095694363428424
10.59621618224628 1.1399245618009652 0.05848853667176089
13.735809381872969 1.0985188512063027 0.07599662298204622
14.726983120387013 1.1215108053994627 0.04097805854013822
15.596576505329722 1.176161363616538 0.0432543567711158
16.72267432134322 1.0815735164746807 0.0842494058388492
17.685695785376083 1.2388363225410237 0.026201852916409002
18.808188986418827 1.1927425398108713 0.05688114322137249
19.61779352000546 1.1738135042167988 0.0560220448379344
21.61902758659562 1.4384186923507196 0.04300047957413754
22.55893682840542 1.4806588200569974 0.19893004992764957
27.602118344788323 1.498535934372877 0.04239762789461174
31.592118344786286 1.6269293702776555 0.036466621421895926
