time V-J VJ_err V-H VH_err V-K VK_err
3.79713246044 0.19781316925 0.0227126900197 1.0 1.0 1.0 1.0
5.76813246043 0.238994926935 0.0305336483108 1.0 1.0 1.0 1.0
14.8591324604 0.972927343294 0.194827930304 1.0 1.0 1.0 1.0
16.8321324604 1.07612003796 0.0621592799573 1.0 1.0 1.0 1.0
3.79713246044 1.0 1.0 -0.0507176190831 0.18871269002 1.0 1.0
5.76813246043 1.0 1.0 0.0884641386019 0.0855336483108 1.0 1.0
14.8591324604 1.0 1.0 0.739396554961 0.0738279303036 1.0 1.0
16.8321324604 1.0 1.0 1.02658924962 0.0341592799573 1.0 1.0
27.7431324604 1.0 1.0 1.40237663597 0.0666330021513 1.0 1.0
3.79713246044 1.0 1.0 1.0 1.0 0.228653382508 0.0587126900197
5.76813246043 1.0 1.0 1.0 1.0 0.323835140193 0.0755336483108
14.8591324604 1.0 1.0 1.0 1.0 1.04276755655 0.0808279303036
