Name Band MJD Mag Magerr
2007gr r 54403.48771 15.167 0.016
2007gr r 54404.39207 15.173 0.016
2007gr r 54406.36854 15.217 0.016
2007gr r 54407.4 15.228 0.016
2007gr r 54409.36354 15.259 0.016
2007gr r 54411.20528 15.291 0.016
2007gr r 54412.31581 15.313 0.016
2007gr r 54413.38904 15.322 0.016
2007gr r 54415.18426 15.366 0.015
2007gr r 54416.21781 15.386 0.015
2007gr r 54419.21292 15.435 0.016
2007gr r 54423.35082 15.515 0.015
2007gr r 54425.30371 15.533 0.017
2007gr r 54429.19616 15.578 0.026
2007gr r 54433.2392 15.7 0.027
2007gr r 54437.30115 15.711 0.015
2007gr r 54440.3195 15.778 0.015
2007gr r 54457.26265 16.039 0.023
2007gr r 54461.30332 16.037 0.023
2007gr r 54462.21565 16.109 0.016
2007gr r 54463.1549 16.117 0.021
2007gr r 54468.17428 16.2 0.018
2007gr r 54471.15743 16.278 0.019
2007gr r 54477.21396 16.337 0.018
2007gr r 54479.12281 16.384 0.017
2007gr r 54521.11733 17.091 0.022
2007gr i 54348.39696 13.19 0.016
2007gr i 54351.45149 13.359 0.016
2007gr i 54352.39077 13.412 0.017
2007gr i 54353.46618 13.475 0.017
2007gr i 54354.42593 13.541 0.016
2007gr i 54355.3997 13.598 0.016
2007gr i 54356.41777 13.653 0.017
2007gr i 54357.41854 13.726 0.016
2007gr i 54358.46416 13.794 0.016
2007gr i 54363.37718 14.096 0.016
2007gr i 54369.3812 14.336 0.016
2007gr i 54370.40363 14.366 0.016
2007gr i 54377.3363 14.557 0.016
2007gr i 54379.4148 14.601 0.016
2007gr i 54381.45962 14.659 0.015
2007gr i 54383.36619 14.698 0.016
2007gr i 54384.42727 14.718 0.016
2007gr i 54389.50177 14.836 0.016
2007gr i 54391.37099 14.867 0.016
2007gr i 54394.39816 14.933 0.016
2007gr i 54395.3717 14.948 0.014
2007gr i 54398.4477 15.0 0.015
2007gr i 54401.45234 15.065 0.017
2007gr i 54402.31934 15.072 0.016
2007gr i 54403.48609 15.093 0.017
2007gr i 54404.39045 15.125 0.017
2007gr i 54406.36691 15.161 0.017
2007gr i 54407.39837 15.174 0.017
2007gr i 54409.36193 15.206 0.017
2007gr i 54411.20366 15.242 0.016
2007gr i 54412.31248 15.267 0.017
2007gr i 54413.38743 15.287 0.017
2007gr i 54415.18264 15.328 0.016
2007gr i 54416.21619 15.332 0.016
2007gr i 54419.21131 15.382 0.017
2007gr i 54423.34921 15.473 0.015
2007gr i 54425.33247 15.521 0.017
2007gr i 54429.19455 15.563 0.025
2007gr i 54431.31244 15.604 0.018
2007gr i 54432.19164 15.599 0.024
2007gr i 54433.23759 15.677 0.024
2007gr i 54437.29953 15.712 0.016
2007gr i 54440.31788 15.749 0.015
2007gr i 54457.26581 16.015 0.025
2007gr i 54461.3017 16.063 0.019
2007gr i 54462.21404 16.131 0.016
2007gr i 54463.15329 16.116 0.033
2007gr i 54468.17266 16.225 0.018
2007gr i 54471.15582 16.246 0.019
2007gr i 54477.21234 16.361 0.019
2007gr i 54479.12118 16.387 0.019
2007gr i 54521.11572 17.075 0.024
2007gr J 54347.449 12.473 0.03
2007gr J 54348.446 12.464 0.014
2007gr J 54352.438 12.613 0.024
2007gr J 54353.436 12.632 0.25
2007gr J 54354.446 12.69 0.014
2007gr J 54355.433 12.766 0.012
2007gr J 54356.429 12.809 0.012
2007gr J 54357.428 12.793 0.25
2007gr J 54363.432 13.162 0.02
2007gr J 54368.412 13.345 0.019
2007gr J 54369.38 13.394 0.013
2007gr J 54370.398 13.471 0.175
2007gr J 54377.331 13.686 0.016
2007gr J 54380.319 13.762 0.02
2007gr J 54383.344 13.897 0.175
2007gr J 54384.335 13.891 0.175
2007gr J 54385.347 13.924 0.02
2007gr J 54386.354 13.947 0.015
2007gr J 54387.313 13.993 0.011
2007gr J 54388.293 14.012 0.02
2007gr J 54389.315 14.03 0.01
2007gr J 54390.323 14.107 0.175
2007gr J 54391.275 14.108 0.02
2007gr J 54392.289 14.133 0.011
2007gr J 54393.278 14.184 0.014
2007gr J 54395.323 14.223 0.018
2007gr J 54396.31 14.23 0.175
2007gr J 54400.302 14.489 0.052
2007gr J 54401.264 14.442 0.019
2007gr J 54402.262 14.432 0.014
2007gr J 54403.276 14.52 0.02
2007gr J 54404.283 14.444 0.022
2007gr J 54405.263 14.552 0.022
2007gr J 54406.42 14.58 0.019
2007gr J 54407.291 14.595 0.026
2007gr J 54408.266 14.619 0.175
2007gr J 54409.247 14.617 0.028
2007gr J 54410.235 14.718 0.175
2007gr J 54411.272 14.693 0.175
2007gr J 54412.223 14.798 0.022
2007gr J 54413.25 14.76 0.05
2007gr J 54415.222 14.814 0.175
2007gr J 54416.243 14.895 0.021
2007gr J 54418.433 14.909 0.022
2007gr J 54419.272 14.941 0.175
2007gr J 54421.212 15.008 0.175
2007gr J 54422.237 15.033 0.033
2007gr J 54423.227 15.07 0.032
2007gr J 54425.219 15.028 0.022
2007gr J 54433.191 15.273 0.175
2007gr J 54437.209 15.449 0.064
2007gr J 54438.169 15.414 0.015
2007gr J 54439.164 15.439 0.03
2007gr J 54440.176 15.437 0.025
2007gr J 54447.159 15.518 0.075
2007gr J 54448.175 15.615 0.033
2007gr J 54449.135 15.567 0.062
2007gr J 54450.138 15.661 0.027
2007gr J 54452.151 15.693 0.05
2007gr J 54453.127 15.72 0.037
2007gr J 54454.129 15.778 0.054
2007gr J 54456.219 15.808 0.055
2007gr J 54461.286 15.857 0.175
2007gr J 54465.229 16.075 0.175
2007gr J 54474.121 16.209 0.25
2007gr J 54475.158 16.224 0.199
2007gr J 54484.114 16.383 0.053
2007gr J 54506.077 16.542 0.061
2007gr H 54347.449 12.329 0.029
2007gr H 54348.446 12.3 0.175
2007gr H 54352.438 12.395 0.025
2007gr H 54353.436 12.327 0.019
2007gr H 54354.446 12.473 0.015
2007gr H 54355.433 12.499 0.175
2007gr H 54356.429 12.558 0.016
2007gr H 54357.428 12.532 0.027
2007gr H 54363.432 12.771 0.012
2007gr H 54368.412 12.959 0.026
2007gr H 54369.38 12.997 0.043
2007gr H 54370.398 13.147 0.04
2007gr H 54377.331 13.253 0.016
2007gr H 54380.319 13.35 0.03
2007gr H 54383.344 13.428 0.017
2007gr H 54384.335 13.551 0.25
2007gr H 54385.347 13.525 0.028
2007gr H 54386.354 13.487 0.019
2007gr H 54387.313 13.546 0.25
2007gr H 54388.293 13.536 0.014
2007gr H 54389.315 13.584 0.013
2007gr H 54390.323 13.592 0.031
2007gr H 54391.275 13.6 0.024
2007gr H 54392.289 13.642 0.01
2007gr H 54393.278 13.662 0.175
2007gr H 54395.323 13.781 0.011
2007gr H 54396.31 13.757 0.175
2007gr H 54400.302 13.979 0.175
2007gr H 54401.264 13.955 0.019
2007gr H 54402.262 13.937 0.25
2007gr H 54403.276 14.007 0.175
2007gr H 54404.283 14.062 0.038
2007gr H 54405.263 13.942 0.038
2007gr H 54406.42 14.041 0.175
2007gr H 54407.291 14.146 0.175
2007gr H 54408.266 14.211 0.023
2007gr H 54409.247 14.114 0.066
2007gr H 54410.235 14.126 0.02
2007gr H 54411.272 14.244 0.25
2007gr H 54412.223 14.247 0.015
2007gr H 54413.25 14.241 0.078
2007gr H 54415.222 14.315 0.016
2007gr H 54416.243 14.378 0.021
2007gr H 54418.433 14.43 0.017
2007gr H 54419.272 14.421 0.025
2007gr H 54421.212 14.536 0.032
2007gr H 54422.237 14.42 0.019
2007gr H 54423.227 14.475 0.018
2007gr H 54425.219 14.678 0.027
2007gr H 54433.191 14.72 0.175
2007gr H 54438.169 14.792 0.04
2007gr H 54439.164 14.93 0.033
2007gr H 54440.176 14.909 0.016
2007gr H 54447.159 14.975 0.019
2007gr H 54448.175 15.164 0.175
2007gr H 54449.135 15.117 0.098
2007gr H 54450.138 15.136 0.028
2007gr H 54452.151 15.215 0.028
2007gr H 54453.127 15.233 0.037
2007gr H 54454.129 15.233 0.04
2007gr H 54456.219 15.232 0.25
2007gr H 54461.286 15.392 0.028
2007gr H 54465.229 15.503 0.046
2007gr H 54475.158 15.726 0.083
2007gr H 54484.114 16.025 0.105
2007gr H 54506.077 16.515 0.093
2007gr Ks 54348.446 12.297 0.011
2007gr Ks 54352.438 12.273 0.027
2007gr Ks 54355.433 12.469 0.015
2007gr Ks 54356.429 12.39 0.073
2007gr Ks 54357.428 12.453 0.019
2007gr Ks 54363.432 12.874 0.023
2007gr Ks 54368.412 13.001 0.175
2007gr Ks 54369.38 13.059 0.175
2007gr Ks 54370.398 13.046 0.025
2007gr Ks 54377.331 13.146 0.074
2007gr Ks 54380.319 13.327 0.028
2007gr Ks 54383.344 13.519 0.034
2007gr Ks 54384.335 13.622 0.017
2007gr Ks 54385.347 13.724 0.04
2007gr Ks 54386.354 13.624 0.016
2007gr Ks 54387.313 13.815 0.021
2007gr Ks 54388.293 13.763 0.018
2007gr Ks 54389.315 13.73 0.03
2007gr Ks 54390.323 13.883 0.037
2007gr Ks 54391.275 13.823 0.015
2007gr Ks 54392.289 13.825 0.02
2007gr Ks 54395.323 14.07 0.049
2007gr Ks 54396.31 14.115 0.175
2007gr Ks 54400.302 14.208 0.175
2007gr Ks 54401.264 14.004 0.175
2007gr Ks 54402.262 14.239 0.175
2007gr Ks 54403.276 14.093 0.035
2007gr Ks 54404.283 14.085 0.047
2007gr Ks 54405.263 14.26 0.061
2007gr Ks 54406.42 14.291 0.037
2007gr Ks 54407.291 14.314 0.175
2007gr Ks 54408.266 14.227 0.053
2007gr Ks 54409.247 14.363 0.031
2007gr Ks 54410.235 14.302 0.175
2007gr Ks 54411.272 14.351 0.032
2007gr Ks 54412.223 14.341 0.031
2007gr Ks 54413.25 14.52 0.049
2007gr Ks 54415.222 14.617 0.042
2007gr Ks 54416.243 14.559 0.057
2007gr Ks 54418.433 14.596 0.043
2007gr Ks 54419.272 14.577 0.175
2007gr Ks 54421.212 14.553 0.031
2007gr Ks 54422.237 14.734 0.175
2007gr Ks 54423.227 14.654 0.046
2007gr Ks 54425.219 14.583 0.175
2007gr Ks 54433.191 14.647 0.055
2007gr Ks 54438.169 14.983 0.049
2007gr Ks 54439.164 15.111 0.175
2007gr Ks 54440.176 15.033 0.038
2007gr Ks 54447.159 15.325 0.077
2007gr Ks 54448.175 15.13 0.069
2007gr Ks 54449.135 15.322 0.154
2007gr Ks 54450.138 15.246 0.041
2007gr Ks 54452.151 15.319 0.081
2007gr Ks 54453.127 15.158 0.059
2007gr Ks 54454.129 15.283 0.034
2007gr Ks 54456.219 15.367 0.052
2007gr Ks 54461.286 15.541 0.175
2007gr Ks 54465.229 15.404 0.175
2007gr Ks 54475.158 15.814 0.175
2007gr Ks 54484.114 15.83 0.094
2007gr Ks 54506.077 15.835 0.121
