Name Band MJD Mag Magerr
2006jc i 54076.472 18.06 0.04
2006jc i 54076.506 18.01 0.04
2006jc i 54080.452 18.29 0.03
2006jc i 54080.472 18.26 0.04
2006jc i 54083.516 18.54 0.03
2006jc i 54084.482 18.59 0.03
2006jc i 54086.33 18.7 0.05
2006jc i 54089.435 18.9 0.04
2006jc i 54089.493 19.03 0.05
2006jc i 54091.386 19.23 0.07
2006jc i 54094.451 19.2 0.06
2006jc i 54095.405 19.56 0.07
2006jc i 54100.343 19.6 0.1
2006jc i 54100.357 19.75 0.08
2006jc i 54100.387 19.68 0.08
2006jc i 54108.443 20.2 0.12
2006jc i 54114.403 20.55 0.15
2006jc i 54170.284 22.08 0.32
2006jc J 54021.495 14.163 0.016
2006jc J 54028.464 14.602 0.019
2006jc J 54029.522 14.704 0.016
2006jc J 54031.474 14.85 0.013
2006jc J 54035.461 15.235 0.018
2006jc J 54040.429 15.652 0.024
2006jc J 54041.437 15.656 0.031
2006jc J 54042.419 15.722 0.022
2006jc J 54043.442 15.783 0.02
2006jc J 54044.42 15.789 0.024
2006jc J 54045.418 15.881 0.025
2006jc J 54046.409 15.981 0.026
2006jc J 54047.409 15.998 0.033
2006jc J 54048.414 15.983 0.028
2006jc J 54049.414 15.963 0.02
2006jc J 54050.431 16.056 0.027
2006jc J 54051.456 16.034 0.02
2006jc J 54053.437 16.111 0.031
2006jc J 54054.455 16.118 0.022
2006jc J 54055.45 16.112 0.027
2006jc J 54056.412 16.094 0.03
2006jc J 54057.401 16.139 0.032
2006jc J 54058.38 16.117 0.026
2006jc J 54059.371 16.168 0.026
2006jc J 54060.38 16.137 0.02
2006jc J 54061.378 16.143 0.026
2006jc J 54063.469 16.128 0.031
2006jc J 54064.36 16.181 0.023
2006jc J 54065.354 16.266 0.175
2006jc J 54069.345 16.216 0.034
2006jc J 54070.342 16.163 0.026
2006jc J 54071.334 16.11 0.022
2006jc J 54072.333 16.08 0.023
2006jc J 54074.326 16.045 0.019
2006jc J 54075.329 16.014 0.022
2006jc J 54076.32 16.097 0.039
2006jc J 54077.425 16.006 0.023
2006jc J 54078.351 15.963 0.022
2006jc J 54081.315 15.944 0.025
2006jc J 54082.313 15.935 0.02
2006jc J 54083.302 15.977 0.018
2006jc J 54085.317 15.981 0.024
2006jc J 54086.301 16.069 0.028
2006jc J 54089.433 16.079 0.031
2006jc J 54090.284 16.099 0.021
2006jc J 54091.322 16.138 0.021
2006jc J 54092.352 16.21 0.025
2006jc J 54094.285 16.256 0.033
2006jc J 54095.276 16.321 0.033
2006jc J 54096.283 16.307 0.029
2006jc J 54099.328 16.458 0.033
2006jc J 54100.257 16.452 0.033
2006jc J 54101.263 16.494 0.04
2006jc J 54102.274 16.62 0.034
2006jc J 54104.248 16.704 0.034
2006jc J 54105.251 16.744 0.033
2006jc J 54108.266 16.905 0.039
2006jc J 54109.236 16.745 0.046
2006jc J 54110.233 16.788 0.033
2006jc J 54115.222 17.219 0.052
2006jc J 54116.222 17.095 0.053
2006jc J 54117.234 17.224 0.055
2006jc J 54124.197 17.589 0.093
2006jc J 54128.225 17.634 0.064
2006jc J 54139.208 17.975 0.065
2006jc J 54140.226 18.379 0.104
2006jc J 54141.349 18.25 0.092
2006jc J 54147.248 18.397 0.131
2006jc J 54148.182 18.197 0.12
2006jc J 54149.164 18.445 0.13
2006jc J 54152.158 18.167 0.11
2006jc J 54153.2 18.505 0.206
2006jc J 54154.187 18.424 0.179
2006jc J 54156.18 18.595 0.213
2006jc J 54157.177 18.705 0.215
