Name Band MJD Mag Magerr
2005az B 53465.31237 18.061 0.04
2005az B 53496.24918 18.665 0.035
2005az B 53512.21323 19.256 0.137
2005az B 53543.25149 20.193 0.342
2005az B 53549.18961 20.221 0.079
2005az V 53465.3061 16.479 0.017
2005az V 53466.29352 16.525 0.032
2005az V 53475.33205 16.382 0.048
2005az V 53492.35605 16.944 0.037
2005az V 53494.38355 17.049 0.04
2005az V 53496.23918 17.125 0.042
2005az V 53513.31177 17.714 0.058
2005az V 53517.3477 17.785 0.101
2005az V 53528.2816 17.931 0.029
2005az V 53560.24609 18.512 0.037
2005az V 53561.14704 18.464 0.181
2005az r 53472.41073 16.084 0.028
2005az r 53473.3997 16.088 0.03
2005az r 53473.41325 16.105 0.033
2005az r 53475.32857 16.062 0.026
2005az r 53492.31832 16.518 0.036
2005az r 53492.33557 16.437 0.025
2005az r 53492.35258 16.451 0.032
2005az r 53493.20584 16.502 0.027
2005az r 53496.23568 16.602 0.026
2005az r 53498.24278 16.707 0.026
2005az r 53499.24801 16.742 0.024
2005az r 53502.2188 16.89 0.027
2005az r 53516.26963 17.116 0.03
2005az r 53522.21103 17.33 0.027
2005az r 53528.26671 17.293 0.026
2005az r 53549.17606 17.895 0.033
2005az i 53465.30428 16.361 0.025
2005az i 53466.29697 16.352 0.021
2005az i 53472.41243 16.102 0.029
2005az i 53473.4014 15.985 0.035
2005az i 53473.41495 15.977 0.04
2005az i 53475.33024 16.069 0.036
2005az i 53478.27 16.002 0.028
2005az i 53479.26796 15.954 0.027
2005az i 53482.38453 16.1 0.079
2005az i 53492.32001 16.25 0.028
2005az i 53492.33725 16.228 0.027
2005az i 53492.35426 16.231 0.033
2005az i 53493.20752 16.28 0.027
2005az i 53496.23737 16.397 0.032
2005az i 53498.24448 16.427 0.03
2005az i 53499.24971 16.482 0.03
2005az i 53502.22049 16.609 0.027
2005az i 53508.27117 16.866 0.082
2005az i 53549.17775 17.744 0.03
2005az i 53561.15355 17.896 0.03
2005az J 53501.213 15.582 0.053
2005az J 53502.183 15.716 0.048
2005az J 53503.204 15.54 0.044
2005az J 53504.204 15.568 0.035
2005az J 53506.184 15.648 0.028
2005az J 53509.203 15.832 0.044
2005az J 53510.221 15.937 0.058
2005az J 53511.219 15.941 0.046
2005az J 53512.181 16.144 0.25
2005az J 53513.181 15.952 0.039
2005az J 53514.226 15.906 0.175
2005az J 53515.183 15.927 0.054
2005az J 53516.166 16.022 0.175
2005az J 53521.172 16.269 0.05
2005az J 53522.171 16.156 0.093
2005az J 53524.165 16.281 0.077
2005az J 53525.168 16.265 0.079
2005az J 53526.163 16.407 0.093
2005az J 53527.185 16.327 0.088
2005az J 53529.14 16.258 0.042
2005az J 53548.206 17.356 0.128
2005az J 53550.193 17.528 0.25
2005az J 53556.231 17.691 0.204
2005az H 53501.213 15.214 0.04
2005az H 53502.183 15.141 0.067
2005az H 53503.204 15.163 0.079
2005az H 53504.204 15.241 0.066
2005az H 53506.184 15.369 0.058
2005az H 53507.21 15.466 0.111
2005az H 53509.203 15.465 0.082
2005az H 53510.221 15.491 0.07
2005az H 53511.219 15.712 0.073
2005az H 53512.181 15.63 0.126
2005az H 53513.181 15.474 0.071
2005az H 53514.226 15.497 0.25
2005az H 53515.183 15.568 0.045
2005az H 53516.166 15.531 0.175
2005az H 53521.172 15.746 0.061
2005az H 53522.171 15.663 0.25
2005az H 53523.17 16.019 0.056
2005az H 53524.165 15.886 0.211
2005az H 53525.168 16.122 0.175
2005az H 53526.163 16.095 0.25
2005az H 53527.185 15.89 0.049
2005az H 53529.14 15.879 0.068
2005az H 53548.206 16.85 0.118
2005az H 53550.193 16.627 0.332
2005az H 53556.231 16.8 0.055
2005az Ks 53501.213 15.406 0.201
2005az Ks 53502.183 15.532 0.064
2005az Ks 53503.204 15.637 0.058
2005az Ks 53506.184 15.194 0.233
2005az Ks 53507.21 15.361 0.175
2005az Ks 53509.203 15.649 0.175
2005az Ks 53510.221 15.775 0.207
2005az Ks 53511.219 15.731 0.25
2005az Ks 53512.181 15.467 0.175
2005az Ks 53513.181 15.539 0.175
2005az Ks 53515.183 15.662 0.118
2005az Ks 53516.166 15.714 0.175
2005az Ks 53521.172 15.804 0.117
2005az Ks 53522.171 16.007 0.25
2005az Ks 53523.17 16.615 0.144
2005az Ks 53525.168 16.364 0.143
2005az Ks 53526.163 16.768 0.126
2005az Ks 53527.185 16.301 0.119
2005az Ks 53529.14 16.678 0.175
2005az Ks 53550.193 16.836 0.247
