time U-B UB_err
-6.80418826316 -0.397209985751 0.0893292328737
-5.84364826316 -0.351527527206 0.086497941086
22.0778117368 1.07545994184 0.156767654039
24.1120417368 1.02414416157 0.196134892383
27.0619617368 0.964544902815 0.163748283073
