time U-B UB_err r-J rJ_err r-H rH_err r-K rK_err
-5.16894012276 0.148876564693 0.0538356575918 1.0 1.0 1.0 1.0 1.0 1.0
-5.16520012276 0.0973694978011 0.0568356595319 1.0 1.0 1.0 1.0 1.0 1.0
-3.24834012276 -0.000538841687372 0.0469187472288 1.0 1.0 1.0 1.0 1.0 1.0
-3.24461012275 0.0517666003912 0.0469187511118 1.0 1.0 1.0 1.0 1.0 1.0
-3.23130012276 0.0388565290935 0.0469187649678 1.0 1.0 1.0 1.0 1.0 1.0
-3.22756012276 0.0501627900513 0.0469187688613 1.0 1.0 1.0 1.0 1.0 1.0
-2.27857012275 0.0332457941837 0.0454929149658 1.0 1.0 1.0 1.0 1.0 1.0
-2.27484012276 0.0174525977663 0.0454929196831 1.0 1.0 1.0 1.0 1.0 1.0
-2.26102012276 0.0222188244459 0.0474929371611 1.0 1.0 1.0 1.0 1.0 1.0
-2.25730012276 0.0184250735956 0.0474929418657 1.0 1.0 1.0 1.0 1.0 1.0
-1.26916012276 -0.0217470900474 0.0460167536789 1.0 1.0 1.0 1.0 1.0 1.0
-1.26542012276 -0.0456299192165 0.0460167587357 1.0 1.0 1.0 1.0 1.0 1.0
-1.25201012276 -0.0262097959966 0.0460167768672 1.0 1.0 1.0 1.0 1.0 1.0
-1.24827012276 -0.0350926251657 0.048016781924 1.0 1.0 1.0 1.0 1.0 1.0
-0.270540122758 0.125946913291 0.0544768796495 1.0 1.0 1.0 1.0 1.0 1.0
-0.266810122754 -0.023015205719 0.0474768846975 1.0 1.0 1.0 1.0 1.0 1.0
-0.25331012276 0.0451218970601 0.0504769029677 1.0 1.0 1.0 1.0 1.0 1.0
-0.249590122759 0.0791596764925 0.0514769080022 1.0 1.0 1.0 1.0 1.0 1.0
0.714309877243 -0.101091696126 0.0468737168981 1.0 1.0 1.0 1.0 1.0 1.0
0.739009877245 -0.0852917744372 0.0478737482343 1.0 1.0 1.0 1.0 1.0 1.0
0.742739877242 -0.0883219886923 0.0488737529665 1.0 1.0 1.0 1.0 1.0 1.0
1.72893987724 -0.183455054407 0.0471792907441 1.0 1.0 1.0 1.0 1.0 1.0
1.73266987724 -0.186537676686 0.0481792946983 1.0 1.0 1.0 1.0 1.0 1.0
1.74641987724 -0.142842249432 0.0491793092748 1.0 1.0 1.0 1.0 1.0 1.0
1.75015987724 -0.140925093219 0.0471793132396 1.0 1.0 1.0 1.0 1.0 1.0
2.72331987724 -0.193464444658 0.0484545595635 1.0 1.0 1.0 1.0 1.0 1.0
2.73665987724 -0.18592884644 0.0484545710962 1.0 1.0 1.0 1.0 1.0 1.0
2.74039987724 -0.18005904604 0.0494545743296 1.0 1.0 1.0 1.0 1.0 1.0
