time U-B UB_err r-J rJ_err r-H rH_err r-K rK_err
-12.0622958733 -0.106127624612 0.183776350608 1.0 1.0 1.0 1.0 1.0 1.0
-12.0586558733 -0.34345896276 0.131792285054 1.0 1.0 1.0 1.0 1.0 1.0
-8.84620587332 -0.386822741855 0.118888219328 1.0 1.0 1.0 1.0 1.0 1.0
-8.84257587332 -0.303430056755 0.118887385952 1.0 1.0 1.0 1.0 1.0 1.0
-6.93368587332 -0.249554410368 0.158008604574 1.0 1.0 1.0 1.0 1.0 1.0
-5.90882587332 -0.291577223305 0.0926325378138 1.0 1.0 1.0 1.0 1.0 1.0
-4.89835587332 -0.183362045582 0.0984637890574 1.0 1.0 1.0 1.0 1.0 1.0
-4.89472587332 -0.249081763627 0.0914667608493 1.0 1.0 1.0 1.0 1.0 1.0
-4.02753587332 -0.0591237172328 0.0811767080138 1.0 1.0 1.0 1.0 1.0 1.0
-4.02110587332 -0.0116272398306 0.094194033239 1.0 1.0 1.0 1.0 1.0 1.0
-2.89348587332 -0.0669517043525 0.130475200499 1.0 1.0 1.0 1.0 1.0 1.0
-1.96854587332 -0.0176057884053 0.110465823896 1.0 1.0 1.0 1.0 1.0 1.0
-1.96492587332 -0.0805018780001 0.100469135955 1.0 1.0 1.0 1.0 1.0 1.0
-1.95208587332 -0.043133311812 0.132480883697 1.0 1.0 1.0 1.0 1.0 1.0
-1.10790587332 0.049098479839 0.110253251992 1.0 1.0 1.0 1.0 1.0 1.0
-0.916755873324 -0.0289503093229 0.101623640853 1.0 1.0 1.0 1.0 1.0 1.0
0.0596341266792 0.171592833324 0.105802093287 1.0 1.0 1.0 1.0 1.0 1.0
0.0632741266745 0.211561629171 0.102806022602 1.0 1.0 1.0 1.0 1.0 1.0
0.0985241266753 0.174259446092 0.105844074343 1.0 1.0 1.0 1.0 1.0 1.0
2.07111412668 0.574689450886 0.173531795216 1.0 1.0 1.0 1.0 1.0 1.0
2.07475412668 -0.00249749659692 0.132535414159 1.0 1.0 1.0 1.0 1.0 1.0
3.01074412668 0.166416881464 0.202593560315 1.0 1.0 1.0 1.0 1.0 1.0
3.01438412668 0.423161532794 0.226631158604 1.0 1.0 1.0 1.0 1.0 1.0
