time U-V UV_err
13.6645305828 -0.681609367548 0.107622652914
14.4569805828 -0.406297199581 0.155616026717
15.5710205828 -0.399996575262 0.186603994887
22.6616905828 0.23703946584 0.332417992938
28.5665905828 0.199050324325 0.328341341498
