time U-B UB_err SN r-J rJ_err r-H rH_err r-K rK_err
2.4105585250872537 0.06132643390998116 0.10222654963096628 SN_2005hg "" "" "" "" "" ""
3.007071463391185 0.3456615969920229 0.08173664519245744 SN_2008aq "" "" "" "" "" ""
3.1963689616677584 0.29786765827050776 0.31294577719771655 SN_2006F "" "" "" "" "" ""
3.3630703133894713 "" "" SN_2006fo 0.6812309171702727 0.11093574778110397 "" "" -0.2342992184184145 0.24793574781698816
3.386948525090702 0.23772118896980576 0.1045258282731305 SN_2005hg "" "" "" "" "" ""
3.419368525086611 0.21905790441823048 0.10602187802674806 SN_2005hg 0.7637024835762298 0.054343270254239656 0.8454304492904368 0.06834327025454519 "" ""
3.4393685250906856 "" "" SN_2005hg "" "" "" "" 0.969011135335268 0.19734303077343823
4.313368525086844 "" "" SN_2005hg 0.8035843446349362 0.05028929648303912 0.8083123103491414 0.0722892964829805 0.7648110455887536 0.09328929648298051
5.344070313389238 "" "" SN_2006fo 0.587873911008676 0.09100067350668667 0.6356637793985783 0.3370006735922307 -0.4436562245800144 0.2180006735922307
5.398428525091731 0.2512453131161402 0.15214725497202014 SN_2005hg "" "" "" "" "" ""
5.798419244754768 "" "" SN_2008D 1.196812106618991 0.06541141614825194 1.301951721813541 0.10541141614842424 1.4502566494660953 0.05541141614861786
6.338058525092492 0.23202861895705607 0.2128915696489086 SN_2005hg "" "" "" "" "" ""
6.38036852508958 "" "" SN_2005hg 0.9228751228542877 0.04991618844885279 0.8826030885684948 0.06891618844857035 1.0981018238081073 0.08591618844857035
7.287368525088823 "" "" SN_2005hg 0.907510414031728 0.06401891381434197 1.004238379745932 0.09001891381440413 0.9677371149855456 0.08701891381440413
7.868419244754477 "" "" SN_2008D 1.2076134416402042 0.2330490628043931 1.412753056834754 0.05304906280547669 1.6210579844873088 0.06304906280544295
8.18252896166814 0.25864326297836304 0.43113749460439843 SN_2006F "" "" "" "" "" ""
8.307368525092897 "" "" SN_2005hg 1.047902853763288 0.04686880830655724 1.0616308194774935 0.0698688083070493 1.2621295547171054 0.10986880830704929
8.353328525088727 0.44903762735692265 0.20764592392596543 SN_2005hg "" "" "" "" "" ""
8.530939325421059 "" "" SN_2009iz 0.6728561642557336 0.03200903724949765 0.6867560332875047 0.1950090372485686 1.3073877791314685 0.19500903724838387
9.306368525089056 "" "" SN_2005hg 1.0540411686654083 0.054774746737682095 0.862769134379612 0.11077474673819546 1.335267869619226 0.10877474673819545
9.340070313388424 "" "" SN_2006fo 0.764252421751466 0.11732325793495295 0.5370422901413697 0.26732325767840615 -0.18127771383722235 0.23532325767840617
10.439368525090686 "" "" SN_2005hg 0.9223170720787033 0.06168135738899346 0.9330450377929087 0.10468135738914801 1.1165437730325212 0.197681357389148
10.881834462801635 "" "" SN_2007C 0.537260923450066 0.1952869907073655 0.35592271613667326 0.07428699070669048 0.5989187343708451 0.08128699070883455
11.148368961665255 -0.07058878753553866 0.4074819340715214 SN_2006F "" "" "" "" "" ""
11.309070313385746 "" "" SN_2006fo 0.9320573369712205 0.20969237421384185 0.926847205361122 0.2656923740762879 0.09952720138253168 0.21569237407628788
11.418368525090045 "" "" SN_2005hg 1.100056724707043 0.0523772295043847 1.1817846904212463 0.08637722950388377 0.9992834256608591 0.19937722950388376
12.293070313389762 "" "" SN_2006fo 1.2071256184320922 0.11487711621121048 "" "" 0.21959548284340213 0.16487711612031253
12.854834462807048 "" "" SN_2007C 0.6131607706374793 0.06289311074659738 0.6158225633240876 0.03489311074600408 "" ""
13.37007031338726 "" "" SN_2006fo 1.2700900944600177 0.28203753016065924 0.7408799628499182 0.13703753009134934 "" ""
13.80841924474953 "" "" SN_2008D 1.5328024421683204 0.07391026310312761 1.74794205736287 0.0439102631038346 1.8862469850154244 0.13391026310389498
14.317070313387376 "" "" SN_2006fo 1.0500439031216735 0.2071563156907203 1.1668337715115746 0.4011563156183764 0.24151376753298193 0.2821563156183764
14.548939325424726 "" "" SN_2009iz 0.9382694220687213 0.1960700696993733 0.9351692911004892 0.05307006969800551 1.5798010369444557 0.19607006969760404
15.254368525093014 "" "" SN_2005hg 1.2387474600746147 0.19964559153205136 1.1334754257888204 0.09764559153147583 1.55297416102843 0.09464559153147584
15.255118961664266 -0.24997808928927578 0.5699795441412498 SN_2006F "" "" "" "" "" ""
15.31207031338272 "" "" SN_2006fo 1.1163672383909975 0.12455147583902307 1.0721571067808973 0.4055514757565415 0.5368371028023051 0.23655147575654148
15.448939325426181 "" "" SN_2009iz 0.899675611452114 0.031890025280417386 1.1865754804838846 0.27089002527912065 "" ""
15.451318525090755 0.24797752604733259 0.3622333380343764 SN_2005hg "" "" "" "" "" ""
16.222368525086495 "" "" SN_2005hg 1.272569427257851 0.061308160650894804 1.2652973929720592 0.08630816065044361 1.5587961282116711 0.08630816065044361
16.44855852508772 0.29118738893319407 0.3517359607415061 SN_2005hg "" "" "" "" "" ""
16.77222395301942 -0.0019370128455086788 0.26065504563680963 SN_2006T "" "" "" "" "" ""
16.848419244750403 "" "" SN_2008D 1.5247867506786137 0.04358755829993875 1.779926365873164 0.033587558300731006 1.8782312935257177 0.1535875583007701
17.34207031338883 "" "" SN_2006fo 1.1355768245130498 0.2080566520894333 1.279366692902952 0.20705665199400386 0.35604668892436164 0.17305665199400388
17.41993932542391 "" "" SN_2009iz 1.0618615255536064 0.029825613890503193 1.306761394585377 0.27082561388921533 1.5433931404293406 0.2708256138888494
17.828419244753604 "" "" SN_2008D 1.5783467184217668 0.07360538303613602 1.803486333616316 0.05360538303690873 1.921791261268871 0.07360538303695315
18.540154432259442 "" "" SN_2009jf 1.006504514786414 0.04736302594851635 1.1426723902771827 0.03436302594814687 "" ""
18.61393932541978 "" "" SN_2009iz 0.9978071822852499 0.19584199457885915 1.221707051317018 0.04184199457755354 "" ""
18.85841924475244 "" "" SN_2008D 1.5425848666952278 0.06363218590343409 1.8377244818897773 0.08363218590418192 1.9660294095423319 0.05363218590423344
19.244368525090977 "" "" SN_2005hg 1.3361869239487463 0.059493563051679604 1.4549148896629522 0.08949356305113959 1.4254136249025673 0.1094935630511396
19.404939325424493 "" "" SN_2009iz 0.986817729389788 0.19586548453804936 1.2087175984215608 0.19586548453672953 1.6923493442655242 0.1958654845363494
19.765633953014913 0.08574335659436444 0.3200736874181291 SN_2006T "" "" "" "" "" ""
20.378368525089172 "" "" SN_2005hg 1.367797105965385 0.06557690474699704 1.45952507167959 0.08057690474642148 1.7120238069192015 0.10057690474642149
20.40107031338266 "" "" SN_2006fo 0.8914308202377595 0.17822489771264313 1.2942206886276622 0.16922489763865434 0.2609006846490689 0.2362248976386543
21.26307031338365 "" "" SN_2006fo 1.4375057705305614 0.08941893517752636 1.500295638920464 0.31741893509859215 0.45697563494187277 0.15941893509859217
21.474939325424202 "" "" SN_2009iz 1.1721103355910074 0.03591276101209871 1.3750102046227783 0.19591276101075755 1.750641950466743 0.1959127610103632
22.077831029375375 1.07480370914623 0.15676471308243178 SN_2004gq "" "" "" "" "" ""
22.409939325421874 "" "" SN_2009iz 1.1463844148921396 0.19592573999963853 1.1902842839239116 0.044925739998293836 1.6619160297678746 0.19592573999789947
22.791973953018896 0.3298401365485056 0.3760709530033651 SN_2006T "" "" "" "" "" ""
23.396939325422863 "" "" SN_2009iz 1.1364393857865416 0.1959306435254355 1.39833925481831 0.0399306435240908 1.7499710006622755 0.19593064352369466
23.765834462807106 "" "" SN_2007C "" "" 0.9652382494215158 0.06853859455490914 "" ""
24.112061029372853 1.0234884077866715 0.1961291603974825 SN_2004gq "" "" "" "" "" ""
24.25107031338848 "" "" SN_2006fo 0.8228362428660899 0.2084394113394385 1.4176261112559927 0.28743941123436345 0.30830610727739893 0.22843941123436345
24.528154432264273 "" "" SN_2009jf 1.1124719795650098 0.04144578244439998 1.2726398550557758 0.19144578244405092 "" ""
24.545939325420477 "" "" SN_2009iz 1.249039931107962 0.040922183607632764 1.3869398001397317 0.06892218360628984 "" ""
25.581939325420535 "" "" SN_2009iz "" "" 1.2529500620457408 0.04287726925152289 "" ""
26.45430852509162 0.24502911060675292 0.42271753425689773 SN_2005hg "" "" "" "" "" ""
27.061981029371964 0.9638891842874768 0.16374007956515124 SN_2004gq "" "" "" "" "" ""
28.288070313385106 "" "" SN_2006fo 1.3247356399399215 0.3632194473710754 1.5235255083298234 0.33421944732292014 -0.04779449564876659 0.37021944732292017
28.518154432262236 "" "" SN_2009jf 1.1948900423180628 0.035196061950873644 1.3100579178088307 0.05719606195045975 1.4264000387929914 0.03819606195085943
29.276108525089512 0.2887303807155083 0.3669836874345465 SN_2005hg "" "" "" "" "" ""
29.30007031338755 "" "" SN_2006fo "" "" "" "" 0.22455498050574318 0.3624385671553682
29.52215443226305 "" "" SN_2009jf 1.1891674875731066 0.03310935356448984 1.2873353630638733 0.04410935356405285 1.3206774840480338 0.04310935356447562
30.311070313386153 "" "" SN_2006fo 1.234613280418818 0.20443832985179639 1.2564031488087202 0.27543832984918337 0.14108314483012618 0.3454383298491834
30.55315443226573 "" "" SN_2009jf 1.1798598358049315 0.0380246627060161 1.2800277112956988 0.04102466270555603 1.2943698322798591 0.04602466270600011
31.3753685250922 "" "" SN_2005hg 1.5422024858667294 0.05715342089088435 1.654930451580935 0.11315342089009386 1.6214291868205453 0.15215342089009387
31.54315443226369 "" "" SN_2009jf 1.1724083387104702 0.03796097450758904 1.2735762142012388 0.04896097450710943 1.1679183351853981 0.052960974507573054
31.91183446280047 "" "" SN_2007C 0.7736389656572569 0.10524758629845335 0.9763007583438644 0.1652475862979844 1.1082967765780356 0.06624758630032208
32.31007031338959 "" "" SN_2006fo "" "" 1.4092450204067446 0.27783330230140635 0.5899250164281535 0.28383330230140635
32.358368525092374 "" "" SN_2005hg 1.475829320141928 0.09932916623714065 1.7315572858561343 0.09632916623628622 "" ""
32.46015443226497 "" "" SN_2009jf 1.1511808359568487 0.03295359042815936 1.2473487114476147 0.03695359042767797 1.176690832431776 0.04595359042814337
32.89183446280367 "" "" SN_2007C 0.7456270392213589 0.04022919548350244 1.0902888319079675 0.1942291954830388 1.0822848501421383 0.1942291954853818
33.21136852508789 "" "" SN_2005hg 1.6477159657502385 0.0605959994445103 1.6964439314644442 0.11459599944355639 1.6059426667040593 0.20059599944355638
33.31807031338394 "" "" SN_2006fo 0.9354326656103472 0.2027321140956399 1.31222253400025 0.2517321141369171 "" ""
33.471154432263575 "" "" SN_2009jf 1.160055363745455 0.036998716831441944 1.270223239236222 0.03299871683097298 1.174565360220383 0.05599871683142595
34.17836852509208 "" "" SN_2005hg 1.6351167868381589 0.0757922585220527 1.7958447525523629 0.09979225852103128 1.7993434877919756 0.13279225852103127
35.30207031338796 "" "" SN_2006fo 1.173057977809092 0.20400802164278992 1.0198478461989935 0.22400802165146033 0.7625278422204 0.3330080216514603
36.70383446280175 "" "" SN_2007C 0.7895475658408961 0.0349936126973862 1.047209358527505 0.053993612696974086 1.0322053767616761 0.07799361269937216
37.29907031338371 "" "" SN_2006fo 1.3954493714028557 0.20532224644560165 "" "" 0.7299192358141648 0.3463222464205888
37.744834462806466 "" "" SN_2007C 0.7772031834890547 0.268956587778737 0.9228649761756619 0.25595658777833197 1.349860994409833 0.07395658778074071
38.30007031338755 "" "" SN_2006fo 1.1461578233131404 0.20522732640469704 1.6189476917030432 0.3562273263821107 0.654627687724449 0.25322732638211065
38.835834462806815 "" "" SN_2007C 0.7708484752021021 0.02993153545369053 0.9675102678887112 0.05493153545329262 1.340506286122882 0.1259315354557049
39.301368525091675 "" "" SN_2005hg 1.467323474850678 0.21677177932367225 "" "" "" ""
39.785834462803905 "" "" SN_2007C 0.6845667173235941 0.19391190071331293 0.8782285100102031 0.06391190071291859 0.9272245282443741 0.0709119007153362
40.02345102937397 0.9119773828459783 0.18943679883924588 SN_2004gq "" "" "" "" "" ""
40.078411029375275 0.9016022982899505 0.18443769846435273 SN_2004gq "" "" "" "" "" ""
40.229070313384 "" "" SN_2006fo 1.3773142824684839 0.20397221968528995 "" "" "" ""
40.298368525087426 "" "" SN_2005hg 1.6634310656280975 0.11292359955412537 2.095159031342302 0.13392359955379673 "" ""
41.262070313387085 "" "" SN_2006fo 1.1386207968377753 0.20336221239288682 "" "" "" ""
41.33936852509214 "" "" SN_2005hg 1.7484528426300991 0.12126440500489413 1.9801808083443044 0.14526440500442694 1.7236795435839194 0.19926440500442694
41.785834462803905 "" "" SN_2007C 0.6339404856700379 0.06086467661234193 1.0236022783566465 0.19386467661195822 1.1375982965908171 0.19386467661438295
42.262070313387085 "" "" SN_2006fo 1.4435070531048502 0.22201592846527435 1.6582969214947538 0.32701592849935907 "" ""
42.72183446280542 "" "" SN_2007C 0.6467864899338269 0.03284229728265829 0.9934482826204364 0.059842297282278155 1.0024443008546065 0.1938422972847082
44.28336852508801 "" "" SN_2005hg 1.944189973809214 0.2001016860456694 2.124917939523421 0.1261016860448896 2.0624166747630315 0.1381016860448896
44.359070313388656 "" "" SN_2006fo 1.2836860369015155 0.20288167871107382 "" "" "" ""
44.722834462801984 "" "" SN_2007C 0.6924872278307705 0.09081606491508058 1.0691490205173793 0.19381606491470754 1.0741450387515499 0.11881606491714294
45.24836852509179 "" "" SN_2005hg 1.7492073362948852 0.11806218368366753 1.9509353020090894 0.07606218368290901 1.8674340372487026 0.18406218368290903
45.790834462801286 "" "" SN_2007C 0.7379821601671472 0.08481253017212714 0.9106439528537554 0.1938125301717541 1.038639971087927 0.1508125301741895
46.22736852509115 "" "" SN_2005hg 1.6957835366039669 0.11796888580250456 1.9825115023181719 0.05996888580178514 1.7480102375577853 0.27096888580178513
46.777834462802275 "" "" SN_2007C 0.6095187601618757 0.09781317977761121 0.7311805528484837 0.1938131797772364 0.9661765710826546 0.26881317977967356
47.26107031338324 "" "" SN_2006fo 1.361719570056406 0.25163976806871324 1.326509438446306 0.2776397681124063 "" ""
47.27336852509325 "" "" SN_2005hg 1.7741056297731583 0.10891739860738918 1.9458335954873613 0.09591739860669106 1.8523323307269766 0.19091739860669107
47.69683446280396 "" "" SN_2007C "" "" 1.0910956582361866 0.1938171831321071 "" ""
48.29536852509045 "" "" SN_2005hg 1.566377640448868 0.12190414586457135 1.887105606163072 0.27490414586388034 "" ""
49.31636852509109 "" "" SN_2005hg 1.8655280847558104 0.10292234931955117 2.248256050470019 0.14692234931885484 2.04075478570963 0.19092234931885485
49.371070313383825 "" "" SN_2006fo 1.269763392209709 0.16966556606199265 1.2405532605996092 0.33066556610500714 "" ""
52.25307031338889 "" "" SN_2006fo 1.0488214095359054 0.23156676998619233 "" "" "" ""
52.72783446280664 "" "" SN_2007C 0.4444787127642403 0.03884652677414778 0.9521405054508475 0.16584652677376763 "" ""
53.200070313389006 "" "" SN_2006fo 1.0849671562649177 0.2024788071545231 "" "" "" ""
53.68283446280111 "" "" SN_2007C 0.467888075213661 0.19385250596589748 0.9785498679002701 0.2688525059655138 0.8785458861344402 0.1938525059679403
54.709834462802974 "" "" SN_2007C 0.42464675788745115 0.03985737838560076 0.7813085505740603 0.07285737838521528 0.6553045688082306 0.19385737838764
55.6958344628074 "" "" SN_2007C 0.40612923443188326 0.07486277811451542 0.7897910271184899 0.09086277811412995 1.1357870453526615 0.08686277811655291
