time U-B UB_err SN r-J rJ_err r-H rH_err r-K rK_err
-4.221509473762126 "" "" SN_2010bq 0.22133589102318701 0.10339183886590479 -0.04097257747466223 0.2363918388656028 "" ""
-3.1415094737603795 "" "" SN_2010bq 0.06322276163572435 0.10775784107209001 0.29491429313787487 0.14675784107191947 0.46467909833035137 0.15675784106903112
-2.7138331636961084 -0.8196432758244718 0.04969171515192275 SN_2006ca "" "" "" "" "" ""
-2.231509473756887 "" "" SN_2010bq 0.01484099388565549 0.10837682508291527 -0.03746747461219293 0.20837682508267547 "" ""
-0.6432194820445147 0.01592489688625092 0.050187713487125335 SN_2008aj "" "" "" "" "" ""
-0.25150947376096155 "" "" SN_2010bq -0.11441939247096447 0.08910654215644526 0.1702721390311904 0.11910654215644881 0.42503694422366417 0.16710654215324072
0.34472051795455627 0.200845980594121 0.05472934985564906 SN_2008aj "" "" "" "" "" ""
0.6203000148307183 -0.7068432171363308 0.14902908057157843 SN_2006it "" "" "" "" "" ""
0.7167296933403122 -0.5698096524817333 0.06255383014904961 SN_2008bj "" "" "" "" "" ""
1.0243305594703997 -0.8415549953040758 0.11966627877569565 SN_2006cd "" "" "" "" "" ""
1.268866836297093 -0.5395789390921077 0.060903935286433473 SN_2006ca "" "" "" "" "" ""
1.4360105179584934 0.17844591201211585 0.06036082904301412 SN_2008aj "" "" "" "" "" ""
1.7328996933429153 -0.5342667593140926 0.06441836076104132 SN_2008bj "" "" "" "" "" ""
1.8167805594712263 -0.5701945384077972 0.1686037774458146 SN_2006cd "" "" "" "" "" ""
2.357046136945428 -0.8493779284047204 0.06260078503446229 SN_2002bx "" "" "" "" "" ""
2.5431996933402843 -0.394766677706357 0.06468656544749893 SN_2008bj "" "" "" "" "" ""
2.930820559471613 -0.5780058701289191 0.2006795334126079 SN_2006cd "" "" "" "" "" ""
3.6073400148306973 -0.4847397342838772 0.09182505626784454 SN_2006it "" "" "" "" "" ""
3.8725896933392505 -0.15066613882693813 0.14514870342930686 SN_2008bj "" "" "" "" "" ""
4.308926136945956 -0.7851470937349344 0.06170908643859504 SN_2002bx "" "" "" "" "" ""
4.662769693342852 -0.33181836116252184 0.06669264046560233 SN_2008bj "" "" "" "" "" ""
5.300916136948217 -0.7343384776207703 0.06750433774133964 SN_2002bx "" "" "" "" "" ""
5.44435051795881 0.09969167704732868 0.06074114234565589 SN_2008aj "" "" "" "" "" ""
5.569860014831647 -0.3176303646276747 0.09408915730685014 SN_2006it "" "" "" "" "" ""
5.6947896933415905 -0.10190203343043035 0.07505206149978656 SN_2008bj "" "" "" "" "" ""
5.8584905262396205 "" "" SN_2010bq 0.15238897224885714 0.0951864081092722 0.2620805037510078 0.15718640810971451 0.5978453089434846 0.1981864081056289
6.395350517959741 0.0843282612850838 0.06677553629213609 SN_2008aj "" "" "" "" "" ""
6.655319693345518 -0.17776715198558746 0.08300944221068068 SN_2008bj "" "" "" "" "" ""
6.669051073055016 -0.3752210858770247 0.06822409286062689 SN_2008bn "" "" "" "" "" ""
6.798490526241949 "" "" SN_2010bq 0.2947315069306557 0.1054974978470023 -0.040576961567193946 0.2324974978474606 "" ""
7.605651073055924 -0.31866077148463595 0.07042072488681725 SN_2008bn "" "" "" "" "" ""
7.669309693344985 0.07535780624237322 0.07613253688992856 SN_2008bj "" "" "" "" "" ""
7.818490526238747 "" "" SN_2010bq 0.26323999963595973 0.10472547538382421 0.2729315311381125 0.15372547538429315 0.5976963363305866 0.1557254753801507
8.818490526238747 "" "" SN_2010bq 0.13152903527440027 0.13886155712035944 0.36422056677655557 0.1658615571208355 "" ""
9.438910517957993 0.16560766415286593 0.06689158880881355 SN_2008aj "" "" "" "" "" ""
9.828490526240785 "" "" SN_2010bq 0.1238997170749658 0.1749479379511446 0.23759124857711775 0.2269479379516242 0.2663560537695924 0.3439479379474462
10.02149055947666 -0.04865835082793157 0.34590573515890244 SN_2006cd "" "" "" "" "" ""
10.628991073055658 -0.28011479881437246 0.07390663277433591 SN_2008bn "" "" "" "" "" ""
10.778490526237874 "" "" SN_2010bq 0.12797292938626323 0.12501155541670497 -0.0033355391115858155 0.23901155541718994 "" ""
11.46662051796011 0.28576904696312183 0.0819309808566967 SN_2008aj "" "" "" "" "" ""
11.768490526243113 "" "" SN_2010bq 0.11570739757155432 0.15806761324862095 0.191398929073706 0.21806761324910945 0.5721637342661811 0.2380676132449137
12.545989693338925 0.23421512181678894 0.10113655867060183 SN_2008bj "" "" "" "" "" ""
12.659991073058336 -0.2950642965647908 0.07230376450361478 SN_2008bn "" "" "" "" "" ""
12.72849052624224 "" "" SN_2010bq -0.0630606206748934 0.2021146970756413 0.031630910827260196 0.32711469707613333 0.1683957160197354 0.3521146970719287
13.417263922616257 "" "" SN_2008ip 1.1245428978047245 0.042502358914284756 1.3110303365642104 0.06650235847074266 1.603653286108707 0.07150238808474457
13.654409693343041 0.29280788785741807 0.10005323214197186 SN_2008bj "" "" "" "" "" ""
13.686081073057721 -0.1260517416609182 0.08661397060439574 SN_2008bn "" "" "" "" "" ""
14.452490517956903 -0.35820187797777664 0.07650364463964295 SN_2008aj "" "" "" "" "" ""
14.583499693340855 0.2751342304175606 0.12689789160864287 SN_2008bj "" "" "" "" "" ""
14.643401073059067 -0.14054280425201632 0.09697334714163341 SN_2008bn "" "" "" "" "" ""
14.778490526237874 "" "" SN_2010bq 0.21071276591696228 0.1401151204642899 0.37440429741911496 0.1501151204647837 "" ""
15.281046836302266 0.0576397279509262 0.06461834923038076 SN_2006ca "" "" "" "" "" ""
