#wavelength,transmission
10727	0.000541499
10728	0.000562366
10729	0.0005478
10730	0.000533233
10731	0.000518665
10732	0.000504097
10733	0.000489906
10734	0.000481569
10735	0.000473232
10736	0.000464895
10737	0.000456557
10738	0.000449614
10739	0.000465097
10740	0.000480596
10741	0.000496065
10742	0.00051155
10743	0.000526444
10744	0.000531658
10745	0.000536871
10746	0.000542085
10747	0.000547299
10748	0.000553123
10749	0.000569124
10750	0.000585094
10751	0.00060108
10752	0.000617067
10753	0.000632577
10754	0.000639826
10755	0.000647075
10756	0.000654324
10757	0.000661574
10758	0.000669791
10759	0.000695036
10760	0.000720283
10761	0.000745532
10762	0.000770806
10763	0.000795101
10764	0.000802372
10765	0.000809642
10766	0.000816914
10767	0.000824185
10768	0.000832146
10769	0.000852994
10770	0.000873843
10771	0.000894713
10772	0.000915544
10773	0.000935448
10774	0.000937267
10775	0.000939086
10776	0.000940906
10777	0.000942726
10778	0.000945162
10779	0.000960205
10780	0.000975249
10781	0.000990265
10782	0.001005296
10783	0.001023163
10784	0.001098756
10785	0.001174205
10786	0.001249732
10787	0.001325188
10788	0.001398795
10789	0.001430777
10790	0.001462699
10791	0.001494654
10792	0.001526579
10793	0.001560203
10794	0.001627775
10795	0.001695416
10796	0.001762994
10797	0.001830774
10798	0.001897007
10799	0.001933182
10800	0.001969358
10801	0.002005512
10802	0.002041773
10803	0.002077216
10804	0.002096399
10805	0.002115565
10806	0.002134788
10807	0.002153956
10808	0.002174687
10809	0.002232445
10810	0.002290149
10811	0.002348026
10812	0.002405739
10813	0.002463858
10814	0.002530448
10815	0.00259724
10816	0.00266384
10817	0.002730508
10818	0.002797305
10819	0.002869155
10820	0.00294101
10821	0.003012728
10822	0.003084522
10823	0.003156657
10824	0.003240229
10825	0.003323561
10826	0.003406981
10827	0.003490323
10828	0.003574456
10829	0.00367573
10830	0.003776814
10831	0.003878003
10832	0.0039791
10833	0.004080694
10834	0.004190749
10835	0.004300809
10836	0.004410769
10837	0.004520952
10838	0.004631596
10839	0.00475913
10840	0.004886673
10841	0.00501423
10842	0.005141791
10843	0.005269601
10844	0.005404809
10845	0.005539897
10846	0.005675258
10847	0.005810492
10848	0.00594602
10849	0.006091041
10850	0.006236068
10851	0.006381109
10852	0.00652616
10853	0.006674109
10854	0.006921047
10855	0.007168485
10856	0.007415696
10857	0.007662923
10858	0.007909232
10859	0.008130501
10860	0.008351569
10861	0.008573392
10862	0.008795268
10863	0.00901926
10864	0.009322472
10865	0.009625753
10866	0.00992911
10867	0.01023224
10868	0.01053638
10869	0.01085399
10870	0.01117167
10871	0.01148846
10872	0.01180526
10873	0.0121225
10874	0.01245717
10875	0.01279186
10876	0.01312624
10877	0.01346131
10878	0.01379793
10879	0.01421968
10880	0.01464147
10881	0.01506329
10882	0.01548514
10883	0.01590857
10884	0.01641018
10885	0.01691183
10886	0.01741351
10887	0.01791522
10888	0.01841811
10889	0.0189813
10890	0.01954453
10891	0.02010782
10892	0.02067114
10893	0.02123621
10894	0.02190262
10895	0.02256907
10896	0.02323558
10897	0.02390213
10898	0.02457146
10899	0.0253627
10900	0.02615478
10901	0.02694692
10902	0.02773912
10903	0.02853303
10904	0.02944683
10905	0.03036071
10906	0.03127464
10907	0.03218865
10908	0.03310435
10909	0.03414761
10910	0.03519095
10911	0.03623439
10912	0.0372779
10913	0.03832337
10914	0.03952901
10915	0.04073472
10916	0.04194053
10917	0.04314642
10918	0.04435426
10919	0.04575302
10920	0.04715323
10921	0.04855085
10922	0.04994991
10923	0.05135123
10924	0.05299407
10925	0.05463705
10926	0.05628013
10927	0.05792332
10928	0.05956827
10929	0.06142145
10930	0.06327114
10931	0.0651228
10932	0.06697463
10933	0.06882813
10934	0.07094079
10935	0.07305363
10936	0.07516661
10937	0.07727975
10938	0.07939624
10939	0.08170291
10940	0.08401201
10941	0.08632133
10942	0.08863311
10943	0.09094177
10944	0.09358095
10945	0.09622026
10946	0.09885979
10947	0.1014995
10948	0.10414
10949	0.1070732
10950	0.1100066
10951	0.1129432
10952	0.1158743
10953	0.1188087
10954	0.1219951
10955	0.1251819
10956	0.1283688
10957	0.131556
10958	0.1347435
10959	0.1381875
10960	0.1416352
10961	0.1450766
10962	0.1485216
10963	0.1519669
10964	0.1555093
10965	0.1590453
10966	0.162585
10967	0.1661216
10968	0.1696653
10969	0.1735802
10970	0.177489
10971	0.1814175
10972	0.1853433
10973	0.1892815
10974	0.1934382
10975	0.197601
10976	0.2017608
10977	0.2059297
10978	0.2100996
10979	0.2143178
10980	0.2185414
10981	0.222743
10982	0.2269573
10983	0.2311597
10984	0.2354464
10985	0.2397297
10986	0.244026
10987	0.24831
10988	0.2525986
10989	0.2568237
10990	0.2610445
10991	0.2652728
10992	0.2694889
10993	0.2737092
10994	0.2779885
10995	0.282281
10996	0.2865612
10997	0.2908456
10998	0.2951302
10999	0.2992673
11000	0.3034151
11001	0.3075546
11002	0.3116984
11003	0.3158385
11004	0.3198035
11005	0.3237545
11006	0.3277096
11007	0.3316613
11008	0.3356208
11009	0.3393728
11010	0.3431149
11011	0.346861
11012	0.3506036
11013	0.354354
11014	0.3577817
11015	0.3612049
11016	0.3646251
11017	0.3680521
11018	0.3714794
11019	0.3746764
11020	0.3778733
11021	0.3810703
11022	0.3842675
11023	0.387465
11024	0.3903258
11025	0.393178
11026	0.3960359
11027	0.3988914
11028	0.4017468
11029	0.4042954
11030	0.4068383
11031	0.4093813
11032	0.4119246
11033	0.414468
11034	0.4166704
11035	0.4188698
11036	0.4210674
11037	0.423265
11038	0.4254626
11039	0.4273833
11040	0.4292978
11041	0.4312123
11042	0.433127
11043	0.4350419
11044	0.4366884
11045	0.4383285
11046	0.4399687
11047	0.4416073
11048	0.4432493
11049	0.4446152
11050	0.4459741
11051	0.4473331
11052	0.4486921
11053	0.4500512
11054	0.4512096
11055	0.4523627
11056	0.4535148
11057	0.4546694
11058	0.4558226
11059	0.4567788
11060	0.4577291
11061	0.4587191
11062	0.459709
11063	0.4606995
11064	0.4615316
11065	0.4623591
11066	0.4631868
11067	0.4640147
11068	0.4648429
11069	0.4655614
11070	0.4662768
11071	0.4669522
11072	0.4676278
11073	0.4683034
11074	0.4688244
11075	0.4693404
11076	0.4698562
11077	0.470372
11078	0.4708885
11079	0.4713249
11080	0.471759
11081	0.4721931
11082	0.4726272
11083	0.4730613
11084	0.4734177
11085	0.4737708
11086	0.4741242
11087	0.4744776
11088	0.4748311
11089	0.4751423
11090	0.4754519
11091	0.4757616
11092	0.4760712
11093	0.4763808
11094	0.4766342
11095	0.4768853
11096	0.4771365
11097	0.4773876
11098	0.4776388
11099	0.4778653
11100	0.4780909
11101	0.4783162
11102	0.4785418
11103	0.4787673
11104	0.4789534
11105	0.4791379
11106	0.4793223
11107	0.4795068
11108	0.4796915
11109	0.4798569
11110	0.4800214
11111	0.4801858
11112	0.4803504
11113	0.480515
11114	0.4806777
11115	0.4808404
11116	0.4810032
11117	0.481166
11118	0.4813289
11119	0.4814799
11120	0.4816306
11121	0.4817811
11122	0.4819319
11123	0.4820823
11124	0.4822074
11125	0.4823313
11126	0.4824554
11127	0.4825796
11128	0.4827035
11129	0.4828203
11130	0.482937
11131	0.4830537
11132	0.4831703
