time mag magerr
0.7781888924910163 1.0543270394012292 0.06927386766988382
3.0078362925123656 1.1567167792481021 0.05967540145796439
5.617184193524736 1.5099189969797615 0.21559540245740552
6.944304337387924 1.6074097748705645 0.09119462999375869
9.193044625109906 1.9360887805125029 0.11577293593229301
11.280837662990962 1.7970166473482228 0.08043772983097942
12.767970197826799 1.4217159940312942 0.030771126889759123
15.287682984184357 1.7568467671317007 0.05671852731398839
19.088110737498937 1.8431046922918688 0.03117855631648876
21.0540399594669 2.064637338276493 0.03493333609052744
23.088144601926615 2.9191805040024255 0.10010551374293858
25.2897446173835 2.8801068688139737 0.09950188002744559
30.585144601929642 3.0935791326141047 0.096479655910156
33.746255638383445 2.747147789806272 0.3307258405844194
35.518144601926906 3.1749019459962415 0.22249395650731713
37.115144601932116 3.165670080378283 0.12601965528130582
39.57914460192842 2.910427272412589 0.12577090237821525
40.453144601931854 3.1283574825993825 0.10684279172530503
43.005644601929816 2.9642744195178237 0.22225495124954395
