time r-J rJ_err r-H rH_err r-K rK_err
2.47050933262 -0.645951903243 0.203124112514 1.0 1.0 1.0 1.0
10.4385093326 -1.38003397407 0.357197688178 1.0 1.0 1.0 1.0
14.4455093326 -0.691635523143 0.367593585617 1.0 1.0 1.0 1.0
2.47050933262 1.0 1.0 0.603484587132 0.401124112514 1.0 1.0
2.47050933262 1.0 1.0 1.0 1.0 -0.558137198918 0.370124112514
