time U-B UB_err r-J rJ_err r-H rH_err r-K rK_err
0.661559036373 0.713774269216 0.185870825058 1.0 1.0 1.0 1.0 1.0 1.0
2.69819903637 0.82643319791 0.234694532737 1.0 1.0 1.0 1.0 1.0 1.0
3.67018903637 0.737736151676 0.313196452037 1.0 1.0 1.0 1.0 1.0 1.0
5.74080903637 0.968522669723 0.39592836942 1.0 1.0 1.0 1.0 1.0 1.0
0.498579036372 1.0 1.0 1.0257376282 0.106015619864 1.0 1.0 1.0 1.0
1.48757903637 1.0 1.0 1.01848773146 0.0642024057353 1.0 1.0 1.0 1.0
5.48357903637 1.0 1.0 1.16095281241 0.0684357732922 1.0 1.0 1.0 1.0
6.47757903637 1.0 1.0 1.23874730807 0.0802569247264 1.0 1.0 1.0 1.0
7.47057903637 1.0 1.0 1.35695590483 0.088637290791 1.0 1.0 1.0 1.0
8.46757903637 1.0 1.0 1.300171469 0.0539094156098 1.0 1.0 1.0 1.0
9.64457903637 1.0 1.0 1.32579926045 0.0534715461826 1.0 1.0 1.0 1.0
0.498579036372 1.0 1.0 1.0 1.0 1.33150778227 0.0910156198641 1.0 1.0
1.48757903637 1.0 1.0 1.0 1.0 1.22125788553 0.0892024057353 1.0 1.0
3.52257903637 1.0 1.0 1.0 1.0 1.30752520842 0.0839600686959 1.0 1.0
5.48357903637 1.0 1.0 1.0 1.0 1.40372296648 0.113435773292 1.0 1.0
6.47757903637 1.0 1.0 1.0 1.0 1.27851746214 0.204256924726 1.0 1.0
7.47057903637 1.0 1.0 1.0 1.0 1.4947260589 0.083637290791 1.0 1.0
8.46757903637 1.0 1.0 1.0 1.0 1.38394162307 0.11290941561 1.0 1.0
9.64457903637 1.0 1.0 1.0 1.0 1.62756941452 0.0604715461826 1.0 1.0
0.498579036372 1.0 1.0 1.0 1.0 1.0 1.0 1.39319783479 0.118015619864
1.48757903637 1.0 1.0 1.0 1.0 1.0 1.0 1.55794793804 0.124202405735
5.48357903637 1.0 1.0 1.0 1.0 1.0 1.0 1.425413019 0.370435773292
6.47757903637 1.0 1.0 1.0 1.0 1.0 1.0 1.92220751465 0.177256924726
7.47057903637 1.0 1.0 1.0 1.0 1.0 1.0 1.69541611141 0.139637290791
8.46757903637 1.0 1.0 1.0 1.0 1.0 1.0 1.97063167559 0.0919094156098
9.64457903637 1.0 1.0 1.0 1.0 1.0 1.0 1.92425946703 0.208471546183
