Name Band MJD Mag Magerr
2004gk B 53338.53362 14.766 0.054
2004gk B 53338.53935 14.771 0.053
2004gk B 53348.53074 15.717 0.026
2004gk B 53348.53981 15.68 0.023
2004gk B 53349.52028 15.773 0.019
2004gk B 53350.51435 15.829 0.024
2004gk B 53350.53596 15.833 0.024
2004gk B 53353.50381 16.029 0.021
2004gk B 53358.54066 16.324 0.022
2004gk B 53358.54712 16.209 0.02
2004gk B 53376.44661 16.48 0.019
2004gk B 53378.49573 16.496 0.023
2004gk B 53379.50203 16.489 0.023
2004gk B 53380.47591 16.499 0.021
2004gk B 53383.49997 16.51 0.022
2004gk B 53387.47931 16.536 0.027
2004gk B 53438.44932 17.026 0.02
2004gk B 53461.29078 17.288 0.021
2004gk B 53474.42646 17.539 0.024
2004gk B 53492.28831 17.84 0.024
2004gk B 53500.34652 17.995 0.027
2004gk B 53528.24836 18.551 0.027
2004gk V 53338.53087 13.989 0.017
2004gk V 53338.53671 13.967 0.019
2004gk V 53348.52833 14.481 0.022
2004gk V 53348.53749 14.497 0.022
2004gk V 53349.51795 14.548 0.017
2004gk V 53350.51205 14.605 0.022
2004gk V 53350.5335 14.602 0.023
2004gk V 53352.5197 14.688 0.027
2004gk V 53353.50148 14.749 0.026
2004gk V 53354.42448 14.799 0.022
2004gk V 53357.47926 14.933 0.018
2004gk V 53358.53951 14.979 0.014
2004gk V 53358.54597 14.968 0.015
2004gk V 53376.44341 15.312 0.019
2004gk V 53378.49112 15.388 0.022
2004gk V 53379.49762 15.424 0.023
2004gk V 53380.48159 15.421 0.025
2004gk V 53383.49541 15.445 0.023
2004gk V 53387.47343 15.489 0.02
2004gk V 53389.42726 15.466 0.013
2004gk V 53410.318 15.747 0.015
2004gk V 53438.44344 16.148 0.019
2004gk V 53459.32456 16.484 0.016
2004gk V 53461.28487 16.539 0.018
2004gk V 53474.4202 16.773 0.018
2004gk V 53477.29862 16.899 0.021
2004gk V 53492.27829 17.163 0.02
2004gk V 53494.31463 17.207 0.02
2004gk V 53497.31125 17.27 0.022
2004gk V 53500.3405 17.33 0.02
2004gk V 53528.24241 17.868 0.023
2004gk r 53338.53208 13.83 0.019
2004gk r 53338.53787 13.836 0.018
2004gk r 53348.52931 14.203 0.023
2004gk r 53349.51892 14.256 0.016
2004gk r 53350.513 14.348 0.029
2004gk r 53352.52066 14.454 0.033
2004gk r 53353.50245 14.469 0.035
2004gk r 53354.42544 14.462 0.022
2004gk r 53357.47359 14.587 0.027
2004gk r 53357.48214 14.586 0.02
2004gk r 53358.53567 14.622 0.015
2004gk r 53358.54215 14.627 0.014
2004gk r 53376.4447 15.037 0.018
2004gk r 53378.49287 15.086 0.02
2004gk r 53379.49925 15.117 0.023
2004gk r 53380.47294 15.114 0.019
2004gk r 53383.49704 15.151 0.02
2004gk r 53389.42902 15.251 0.015
2004gk r 53410.32045 15.525 0.019
2004gk r 53438.44589 15.966 0.019
2004gk r 53459.32632 16.296 0.016
2004gk r 53461.28734 16.342 0.016
2004gk r 53469.33383 16.586 0.027
2004gk r 53472.38494 16.587 0.026
2004gk r 53473.36105 16.535 0.022
2004gk r 53474.41671 16.547 0.017
2004gk r 53476.29973 16.593 0.019
2004gk r 53477.29514 16.582 0.026
2004gk r 53479.19874 16.739 0.024
2004gk r 53487.26763 16.765 0.023
2004gk r 53492.2748 16.835 0.018
2004gk r 53494.31116 16.885 0.02
2004gk r 53497.30779 17.012 0.023
2004gk r 53500.34307 16.984 0.017
2004gk r 53523.19021 17.409 0.021
2004gk r 53528.24488 17.467 0.022
2004gk r 53546.17926 18.03 0.026
2004gk i 53338.53308 13.823 0.02
2004gk i 53338.5389 13.834 0.018
2004gk i 53348.53006 14.141 0.028
2004gk i 53348.53913 14.148 0.025
2004gk i 53349.51961 14.177 0.019
2004gk i 53350.51368 14.295 0.03
2004gk i 53352.52134 14.286 0.031
2004gk i 53353.50314 14.365 0.024
2004gk i 53354.42612 14.349 0.023
2004gk i 53357.47622 14.462 0.019
2004gk i 53357.48306 14.476 0.017
2004gk i 53358.53659 14.499 0.016
2004gk i 53376.44568 14.826 0.023
2004gk i 53378.49432 14.969 0.023
2004gk i 53379.50063 15.022 0.023
2004gk i 53380.47439 14.985 0.022
2004gk i 53383.49843 15.04 0.023
2004gk i 53387.47756 15.073 0.035
2004gk i 53410.32207 15.451 0.018
2004gk i 53438.44757 16.039 0.027
2004gk i 53459.32764 16.366 0.019
2004gk i 53473.36273 16.685 0.024
2004gk i 53474.41841 16.802 0.024
2004gk i 53476.30142 16.766 0.026
2004gk i 53477.29683 16.788 0.027
2004gk i 53479.20043 16.865 0.027
2004gk i 53480.25777 16.931 0.03
2004gk i 53487.25218 17.085 0.033
2004gk i 53487.26931 16.966 0.029
2004gk i 53492.27649 17.088 0.022
2004gk i 53494.31284 17.174 0.021
2004gk i 53497.30946 17.125 0.025
2004gk i 53500.34476 17.138 0.036
2004gk i 53516.2271 17.385 0.037
2004gk i 53523.19189 17.513 0.03
2004gk i 53528.2466 17.7 0.029
2004gk i 53546.18088 18.407 0.031
2004gk J 53456.285 16.403 0.175
2004gk J 53461.328 16.279 0.25
2004gk J 53462.3 16.443 0.046
2004gk J 53463.237 16.442 0.175
2004gk J 53464.321 16.356 0.175
2004gk J 53465.23 16.669 0.083
2004gk J 53466.244 16.599 0.06
2004gk J 53467.435 16.478 0.053
2004gk J 53468.241 16.56 0.175
2004gk J 53469.21 16.583 0.045
2004gk J 53470.218 16.607 0.024
2004gk J 53471.213 16.94 0.25
2004gk J 53472.205 16.685 0.25
2004gk J 53473.192 16.817 0.25
2004gk J 53474.207 16.725 0.25
2004gk J 53480.204 16.957 0.175
2004gk J 53486.239 16.858 0.175
2004gk J 53487.219 16.921 0.044
2004gk J 53488.219 16.953 0.25
2004gk J 53490.224 17.1 0.122
2004gk J 53493.261 17.112 0.073
2004gk J 53494.22 17.199 0.175
2004gk J 53497.247 17.054 0.088
2004gk J 53498.222 17.2 0.08
2004gk J 53502.225 17.43 0.116
2004gk J 53506.124 17.37 0.096
2004gk J 53509.182 17.639 0.344
2004gk J 53510.187 17.533 0.039
2004gk J 53511.184 17.445 0.308
2004gk J 53513.16 17.389 0.179
2004gk J 53522.151 17.806 0.175
2004gk J 53526.142 17.508 0.175
2004gk H 53456.285 15.716 0.023
2004gk H 53462.3 15.864 0.175
