Name Band MJD Mag Magerr
2009jf H 55161.105 15.038 0.023
2009jf H 55162.118 15.112 0.045
2009jf H 55167.085 15.23 0.068
2009jf H 55168.117 15.241 0.021
2009jf H 55176.092 15.377 0.023
2009jf H 55186.107 15.587 0.062
2009jf Ks 55113.161 14.856 0.073
2009jf Ks 55119.189 14.349 0.04
2009jf Ks 55120.162 14.295 0.044
2009jf Ks 55151.106 14.667 0.022
2009jf Ks 55152.11 14.801 0.027
2009jf Ks 55153.141 14.85 0.03
2009jf Ks 55154.131 14.993 0.037
2009jf Ks 55155.048 14.997 0.03
2009jf Ks 55156.059 15.014 0.04
2009jf Ks 55158.105 15.023 0.044
2009jf Ks 55159.133 15.073 0.027
2009jf Ks 55160.131 15.117 0.039
2009jf Ks 55162.118 15.07 0.072
2009jf Ks 55167.085 15.285 0.03
2009jf Ks 55168.117 15.372 0.038
2009jf Ks 55176.092 15.403 0.045
2009jf Ks 55186.107 16.037 0.152
