Name Band MJD Mag Magerr
2006ld Ks 54064.12 15.646 0.25
2006ld Ks 54065.135 15.563 0.25
2006ld Ks 54066.147 15.987 0.25
2006ld Ks 54069.127 15.828 0.25
2006ld Ks 54071.175 15.564 0.25
2006ld Ks 54072.113 15.668 0.25
2006ld Ks 54074.116 15.954 0.25
2006ld Ks 54075.15 15.866 0.25
2006ld Ks 54076.096 16.168 0.25
2006ld Ks 54077.098 16.041 0.25
