Name Band MJD Mag Magerr
2005hg B 53766.19458 20.641 0.146
2005hg V 53671.17659 18.639 0.072
2005hg V 53671.17887 18.547 0.036
2005hg V 53674.3949 18.06 0.024
2005hg V 53676.30384 17.891 0.025
2005hg V 53677.33877 17.811 0.019
2005hg V 53678.34924 17.725 0.018
2005hg V 53679.21366 17.697 0.018
2005hg V 53680.3505 17.646 0.019
2005hg V 53681.27906 17.637 0.028
2005hg V 53681.29552 17.727 0.065
2005hg V 53682.1305 17.673 0.033
2005hg V 53682.18602 17.599 0.03
2005hg V 53682.32165 17.556 0.019
2005hg V 53683.30727 17.618 0.018
2005hg V 53683.34251 17.573 0.018
2005hg V 53685.31873 17.561 0.024
2005hg V 53686.25835 17.632 0.029
2005hg V 53687.31062 17.648 0.035
2005hg V 53687.32787 17.589 0.037
2005hg V 53688.27362 17.752 0.024
2005hg V 53689.19708 17.78 0.025
2005hg V 53690.36249 17.855 0.083
2005hg V 53691.37971 17.897 0.044
2005hg V 53692.35262 17.927 0.039
2005hg V 53693.36337 17.94 0.044
2005hg V 53694.36278 18.054 0.056
2005hg V 53695.3716 18.193 0.041
2005hg V 53696.36521 18.109 0.033
2005hg V 53697.18374 18.192 0.045
2005hg V 53706.36177 18.703 0.04
2005hg V 53707.27994 18.697 0.031
2005hg V 53709.1872 18.769 0.036
2005hg V 53711.17935 18.938 0.043
2005hg V 53713.13897 18.939 0.148
2005hg V 53714.16529 19.035 0.055
2005hg V 53724.27914 19.203 0.077
2005hg V 53728.32212 19.28 0.057
2005hg V 53730.24904 19.385 0.127
2005hg V 53737.2683 19.413 0.235
2005hg V 53764.14807 19.873 0.069
2005hg V 53766.18464 19.885 0.082
2005hg V 53768.16043 19.942 0.101
2005hg V 53779.1349 20.104 0.104
2005hg V 53811.10462 20.315 0.23
2005hg r 53671.18125 18.457 0.025
2005hg r 53674.39729 17.984 0.029
2005hg r 53676.30623 17.714 0.022
2005hg r 53677.33547 17.71 0.013
2005hg r 53678.34594 17.632 0.017
2005hg r 53679.21603 17.564 0.016
2005hg r 53680.34718 17.526 0.018
2005hg r 53681.27572 17.479 0.016
2005hg r 53681.29221 17.516 0.023
2005hg r 53682.1336 17.514 0.026
2005hg r 53682.18911 17.451 0.025
2005hg r 53682.32474 17.468 0.019
2005hg r 53683.30396 17.449 0.016
2005hg r 53683.33918 17.403 0.02
2005hg r 53685.31543 17.41 0.016
2005hg r 53686.25505 17.414 0.017
2005hg r 53687.30733 17.428 0.023
2005hg r 53687.32456 17.441 0.025
2005hg r 53688.2703 17.477 0.026
2005hg r 53689.20017 17.481 0.017
2005hg r 53690.35918 17.567 0.044
2005hg r 53690.37575 17.544 0.049
2005hg r 53691.37639 17.512 0.037
2005hg r 53692.34932 17.605 0.036
2005hg r 53693.36005 17.647 0.028
2005hg r 53694.35947 17.675 0.03
2005hg r 53695.3683 17.73 0.023
2005hg r 53696.3619 17.83 0.019
2005hg r 53697.18683 17.762 0.043
2005hg r 53706.36486 18.246 0.018
2005hg r 53707.28303 18.289 0.02
2005hg r 53709.19029 18.34 0.019
2005hg r 53711.18242 18.45 0.022
2005hg r 53713.14204 18.53 0.091
2005hg r 53713.33552 18.572 0.145
2005hg r 53714.16837 18.573 0.026
2005hg r 53724.28225 18.866 0.029
2005hg r 53728.3252 18.965 0.043
2005hg r 53730.25212 19.076 0.055
2005hg r 53741.1896 19.211 0.08
2005hg r 53764.16413 19.61 0.056
2005hg r 53765.14337 19.631 0.078
2005hg r 53766.18774 19.736 0.051
2005hg r 53768.16351 19.735 0.056
2005hg r 53777.11619 19.668 0.111
2005hg r 53779.1302 19.939 0.067
2005hg r 53780.09184 19.89 0.079
2005hg r 53786.11277 19.848 0.118
2005hg r 53798.14228 20.118 0.07
2005hg r 53805.09951 20.183 0.23
2005hg r 53811.10771 20.325 0.174
2005hg i 53671.18287 18.494 0.037
2005hg i 53674.39895 17.968 0.032
2005hg i 53676.30785 17.742 0.019
2005hg i 53677.33707 17.682 0.017
2005hg i 53678.34754 17.601 0.018
2005hg i 53679.21765 17.559 0.018
2005hg i 53680.34879 17.49 0.019
2005hg i 53681.27734 17.467 0.017
2005hg i 53681.29381 17.441 0.035
2005hg i 53682.13591 17.397 0.028
2005hg i 53682.1914 17.431 0.027
2005hg i 53682.32705 17.409 0.021
2005hg i 53683.30556 17.39 0.02
2005hg i 53683.34077 17.393 0.032
2005hg i 53685.31702 17.335 0.025
2005hg i 53686.25664 17.279 0.02
2005hg i 53687.30892 17.318 0.03
2005hg i 53687.32616 17.335 0.022
2005hg i 53688.2719 17.333 0.018
2005hg i 53689.20249 17.34 0.026
2005hg i 53690.36078 17.373 0.044
2005hg i 53690.37736 17.363 0.042
2005hg i 53691.37801 17.338 0.024
2005hg i 53692.3509 17.381 0.024
2005hg i 53693.36164 17.386 0.027
2005hg i 53694.36106 17.509 0.034
2005hg i 53695.36988 17.484 0.023
2005hg i 53696.36349 17.529 0.019
2005hg i 53697.18913 17.603 0.032
2005hg i 53706.36716 17.891 0.026
2005hg i 53707.28532 17.938 0.02
2005hg i 53709.1926 18.012 0.023
2005hg i 53713.14434 18.193 0.088
2005hg i 53713.33782 18.214 0.109
2005hg i 53714.17066 18.202 0.027
2005hg i 53724.25946 18.541 0.056
2005hg i 53724.28456 18.587 0.032
2005hg i 53728.32752 18.705 0.035
2005hg i 53730.25441 18.68 0.084
2005hg i 53741.1919 18.88 0.08
2005hg i 53764.16645 19.494 0.121
2005hg i 53765.14568 19.282 0.123
2005hg i 53766.19005 19.516 0.122
2005hg i 53768.16583 19.485 0.125
2005hg i 53777.1185 19.635 0.107
2005hg i 53780.09415 19.838 0.098
2005hg i 53786.11508 19.729 0.135
2005hg i 53798.12801 20.165 0.145
2005hg i 53798.14459 20.161 0.142
2005hg J 53676.111 17.024 0.046
