Name Band MJD Mag Magerr
2007uy Ks 54513.237 14.848 0.051
2007uy Ks 54514.188 14.939 0.055
2007uy Ks 54516.203 15.049 0.068
2007uy Ks 54518.268 15.087 0.069
2007uy Ks 54520.251 15.167 0.066
2007uy Ks 54521.186 15.154 0.07
2007uy Ks 54522.244 15.154 0.069
2007uy Ks 54523.244 15.151 0.082
2007uy Ks 54524.179 15.348 0.083
2007uy Ks 54525.239 15.228 0.059
2007uy Ks 54526.182 15.333 0.112
2007uy Ks 54527.246 15.424 0.071
2007uy Ks 54528.273 15.327 0.094
2007uy Ks 54529.194 15.292 0.21
2007uy Ks 54530.168 15.51 0.071
2007uy Ks 54531.117 15.446 0.1
2007uy Ks 54535.099 15.564 0.138
2007uy Ks 54537.221 15.553 0.061
2007uy Ks 54539.288 15.816 0.096
2007uy Ks 54544.195 15.968 0.116
2007uy Ks 54549.224 15.932 0.243
2007uy Ks 54559.211 16.381 0.147
2007uy Ks 54566.105 17.137 0.36
2007uy Ks 54579.136 16.945 0.241
