time mag magerr
-3.092493781092344 -19.39041888883402 0.08678280774889163
-2.71378038648254 -20.05964436135021 0.05019196320510608
-2.7101403864871827 -20.10225271366611 0.049191994845396464
-0.6629861154360697 -19.24382906644476 0.05042660710973366
-0.1631037810948328 -19.489239414671456 0.08383841930593963
0.32495388456300134 -19.057180247798943 0.0544642303060551
0.8070887159119593 -19.90602239135202 0.1465236235815351
0.835844856708718 -19.83491560250821 0.06253943237707763
1.2689196135106613 -19.75485691130575 0.06040699597265794
1.2725596135132946 -19.84692464091864 0.061406912350606434
1.4162438845669385 -19.078663979371314 0.05982640450642509
1.852014856711321 -19.801392488769817 0.0638937261800949
2.3570461368726683 -20.106859159289368 0.0626007848752421
2.66231485670869 -19.662971100625608 0.06388952332024397
3.7941287159119383 -19.68660485829048 0.09162384062384177
3.9917048567076563 -19.4192345540059 0.14426754574875056
4.308926136873197 -20.04262832461946 0.06170908626944146
4.781884856711258 -19.60041319801668 0.06578639284789947
5.300916136875458 -19.991819708505528 0.06750433759002246
5.424583884567255 -19.15670808596008 0.05998512854655272
5.756648715912888 -19.51840534329495 0.09339617910138426
5.813904856709996 -19.370366081558398 0.07417693000343258
6.3755838845681865 -19.17206482981263 0.0660150163550475
6.774434856713924 -19.4461931473736 0.08214421793181753
7.788424856713391 -19.19317480287078 0.0752404495752181
9.419143884566438 -19.09073083473114 0.06611280036854542
9.606830189033644 -19.551464320317606 0.06976869359295743
10.543430189034552 -19.504276648239966 0.07225511784427815
11.446853884568554 -18.97054208425813 0.08114518626894951
12.66510485670733 -19.035102032548068 0.10001836501161258
13.566770189034287 -19.4795320732348 0.07383475845619787
13.773524856711447 -18.97642280669946 0.09895226491374802
14.432723884565348 -19.61447729099345 0.07570645194722232
14.70261485670926 -18.99394874482969 0.12582878290391833
15.281099613515835 -19.189605730642242 0.06662196674773398
15.284749613514578 -19.217740103140827 0.06262192954738274
15.402123884567118 -19.576522746127413 0.0801840297222709
15.597770189036964 -19.48955521229218 0.07211747808478544
16.62386018903635 -19.31912776824149 0.0866601625882159
16.64862008987984 -19.93370735198836 0.12689165493609095
17.441070089880668 -19.64229245611879 0.18504607177477542
17.581180189037696 -19.333589008915737 0.0972155585855341
17.721394856707775 -19.278468110762578 0.17148497913656435
18.555110089881055 -19.62764712581063 0.23478645026444636
18.584400189036387 -19.43959745048572 0.09269355331377109
18.68895485671237 -19.025566673022112 0.21240645875348346
19.557050189032452 -19.300762638864274 0.11675173535625807
20.69034485671 -18.473381949168406 0.22053294043804397
21.319549613515846 -18.85079110339936 0.11458777501941955
23.5516501890379 -19.035778155188734 0.26434776028170215
25.645780089886102 -19.134068015025075 0.32299101561534155
26.272249613517488 -18.645996644965322 0.21779713221057967
26.742678715912916 -19.29232692708679 0.38233656733147486
28.553410189037095 -18.79406494796906 0.197819962306597
29.299459613517683 -18.680261356317537 0.12380852730314341
29.30308961351693 -18.636461131582678 0.14380848922933265
30.249576136877295 -18.623017826777065 0.08492548361312885
30.646694856710383 -18.47037527918615 0.23662096921302156
31.55068008988019 -19.365155096935172 0.36239443045798503
32.52566018903599 -18.642234835905484 0.16547512858142208
34.24919613687234 -18.718263253246562 0.08370221898704594
36.437470189033775 -18.114046773799025 0.23323925549095562
38.24343613687233 -18.720128628427933 0.09074598489710643
39.640780189038196 -18.266357048338637 0.32076384277113673
