Name Band MJD Mag Magerr
2010bq i 55336.27439 19.2182 0.079
2010bq i 55339.31707 19.2131 0.0925
2010bq J 55302.34 17.249 0.083
2010bq J 55303.42 17.281 0.084
2010bq J 55304.33 17.216 0.086
2010bq J 55306.31 17.158 0.061
2010bq J 55312.42 17.073 0.057
2010bq J 55313.36 16.991 0.067
2010bq J 55314.38 17.091 0.066
2010bq J 55315.38 17.292 0.1
2010bq J 55316.39 17.371 0.136
2010bq J 55317.34 17.435 0.086
2010bq J 55318.33 17.519 0.119
2010bq J 55319.29 17.768 0.163
2010bq J 55321.34 17.645 0.101
2010bq J 55322.29 17.699 0.11
2010bq J 55324.35 17.786 0.129
2010bq J 55325.32 17.77 0.125
2010bq J 55326.32 17.983 0.181
2010bq J 55327.31 17.781 0.103
2010bq J 55328.31 18.054 0.178
2010bq J 55330.33 17.95 0.136
2010bq J 55331.3 18.463 0.197
2010bq J 55332.29 18.504 0.23
2010bq J 55333.27 18.411 0.228
2010bq J 55334.26 18.795 0.318
2010bq J 55335.28 18.349 0.184
2010bq H 55302.34 17.468 0.216
2010bq H 55303.42 17.006 0.123
2010bq H 55304.33 17.225 0.186
2010bq H 55306.31 16.83 0.091
2010bq H 55312.42 16.92 0.119
2010bq H 55313.36 17.283 0.194
2010bq H 55314.38 17.038 0.115
2010bq H 55315.38 17.016 0.127
2010bq H 55316.39 17.214 0.188
2010bq H 55317.34 17.523 0.2
2010bq H 55318.33 17.4 0.179
2010bq H 55319.29 17.63 0.288
2010bq H 55321.34 17.438 0.111
2010bq H 55322.29 17.631 0.196
2010bq H 55324.35 17.667 0.233
2010bq H 55325.32 17.768 0.208
2010bq H 55326.32 17.961 0.257
2010bq H 55327.31 18.105 0.312
2010bq H 55328.31 17.681 0.208
2010bq H 55330.33 17.818 0.249
2010bq H 55331.3 18.054 0.387
2010bq H 55332.29 18.29 0.359
2010bq H 55333.27 18.356 0.352
2010bq H 55334.26 17.814 0.238
2010bq H 55335.28 18.139 0.299
2010bq K 55303.42 16.81 0.133
2010bq K 55306.31 16.549 0.139
2010bq K 55312.42 16.558 0.16
2010bq K 55314.38 16.687 0.117
2010bq K 55316.39 17.159 0.305
2010bq K 55318.33 16.993 0.199
2010bq K 55319.29 17.467 0.313
2010bq K 55322.29 16.972 0.207
2010bq K 55324.35 17.239 0.26
2010bq K 55325.32 17.535 0.244
2010bq K 55326.32 17.591 0.326
2010bq K 55327.31 17.319 0.283
2010bq K 55331.3 18.053 0.576
2010bq K 55332.29 18.055 0.647
2010bq K 55334.26 18.12 0.001
