lc_2002bx	52368.27
lc_2005kd	53696.24
lc_2006ca	53865.93
lc_2006cd	53850.60
lc_2006it	54016.35
lc_2007av	54183.01
lc_2007rt	54419.51
lc_2008aj	54514.47
lc_2008bj	54553.98
lc_2008bn	54554.13
lc_2008in	54820.26
lc_2008ip	54820.71
lc_2009ay	54912.00
lc_2009kn	55147.13
lc_2010bq	55308.47
